dataset,source,augmentation_type,augmentation_rate,trial,local_homophily_group,num_nodes_in_group,retained_same_class_edges,retained_cross_class_edges,dropped_same_class_edges,dropped_cross_class_edges,same_class_edge_retention_rate,cross_class_edge_retention_rate,neighbor_label_distribution_js_divergence,neighbor_label_distribution_js_divergence_std,neighbor_label_distribution_l1_distance,local_homophily_change,positive_pair_cosine_similarity,positive_pair_rank,positive_pair_similarity_drop,low_reliability_positive_ratio,positive_nodes_evaluated,embedding_source,labels_posthoc_only
Squirrel,pyg,edge_drop,0.2,4,low_homophily,4089,35215,123578,8846,30714,0.79923288,0.80093589,0.022604264,0.063071464,0.15004184,-0.0007292743,0.96478357,1.1988417,-0.94785481,0,4089,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.2,4,medium_homophily,910,35215,123578,8846,30714,0.79923288,0.80093589,0.035542145,0.080404617,0.20585895,-0.0060160942,0.97912088,1.2853186,-0.95643043,0,910,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.2,4,high_homophily,202,35215,123578,8846,30714,0.79923288,0.80093589,0.043869734,0.10960768,0.167844,-0.0065050047,0.99009901,1.3294118,-0.9620533,0,202,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.2,4,all,5201,35215,123578,8846,30714,0.79923288,0.80093589,0.025693881,0.069011149,0.16049937,-0.0018767402,0.96827533,1.22,-0.9499067,0,5201,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.4,4,low_homophily,4089,26450,92617,17611,61675,0.60030412,0.60027091,0.053976167,0.10270862,0.26737304,0.0017389837,0.96478357,1.1988417,-0.94785481,0,4089,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.4,4,medium_homophily,910,26450,92617,17611,61675,0.60030412,0.60027091,0.085565129,0.12534792,0.37103103,-0.0099702715,0.97912088,1.2853186,-0.95643043,0,910,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.4,4,high_homophily,202,26450,92617,17611,61675,0.60030412,0.60027091,0.083467064,0.12937155,0.30421431,0.010943248,0.99009901,1.3294118,-0.9620533,0,202,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.4,4,all,5201,26450,92617,17611,61675,0.60030412,0.60027091,0.06064856,0.10888802,0.28694057,3.650493e-05,0.96827533,1.22,-0.9499067,0,5201,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.6,4,low_homophily,4089,17617,61775,26444,92517,0.39983205,0.40037721,0.10484239,0.14953358,0.40623738,0.00095597539,0.96478357,1.1988417,-0.94785481,0,4089,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.6,4,medium_homophily,910,17617,61775,26444,92517,0.39983205,0.40037721,0.15779013,0.16528868,0.54971818,0.0019943819,0.97912088,1.2853186,-0.95643043,0,910,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.6,4,high_homophily,202,17617,61775,26444,92517,0.39983205,0.40037721,0.17087262,0.17411261,0.52788934,-0.025015658,0.99009901,1.3294118,-0.9620533,0,202,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.6,4,all,5201,17617,61775,26444,92517,0.39983205,0.40037721,0.11667099,0.15510327,0.4360665,0.00023400484,0.96827533,1.22,-0.9499067,0,5201,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.8,4,low_homophily,4089,8921,30556,35140,123736,0.2024693,0.19804008,0.19376002,0.1972734,0.61487662,0.0055316665,0.96478357,1.1988417,-0.94785481,0,4089,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.8,4,medium_homophily,910,8921,30556,35140,123736,0.2024693,0.19804008,0.27486242,0.1961652,0.78880182,-0.00083818383,0.97912088,1.2853186,-0.95643043,0,910,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.8,4,high_homophily,202,8921,30556,35140,123736,0.2024693,0.19804008,0.27623522,0.19906704,0.7197779,-0.030187901,0.99009901,1.3294118,-0.9620533,0,202,raw_feature_proxy,True
Squirrel,pyg,edge_drop,0.8,4,all,5201,8921,30556,35140,123736,0.2024693,0.19804008,0.21115344,0.19995157,0.64938191,0.0033745967,0.96827533,1.22,-0.9499067,0,5201,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,0,low_homophily,5444,5221,18825,557,2056,0.90359986,0.90153728,0.028405443,0.091101005,0.11841342,-0.00018987627,1,1.0532787,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,0,medium_homophily,1552,5221,18825,557,2056,0.90359986,0.90153728,0.034122077,0.081785613,0.15241771,0.0023834698,1,1.0656168,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,0,high_homophily,604,5221,18825,557,2056,0.90359986,0.90153728,0.038956225,0.12623805,0.097264389,0.0030788508,1,1.0774194,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,0,all,7600,5221,18825,557,2056,0.90359986,0.90153728,0.03041135,0.092676429,0.12367666,0.00059592923,1,1.0575,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,0,low_homophily,5444,4652,16703,1126,4178,0.80512288,0.7999138,0.061005718,0.12650286,0.23024083,0.00047736286,1,1.0532787,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,0,medium_homophily,1552,4652,16703,1126,4178,0.80512288,0.7999138,0.075221845,0.12181154,0.29655184,-0.0021884632,1,1.0656168,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,0,high_homophily,604,4652,16703,1126,4178,0.80512288,0.7999138,0.079369034,0.17202463,0.19642594,0.00034099825,1,1.0774194,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,0,all,7600,4652,16703,1126,4178,0.80512288,0.7999138,0.065368201,0.12997742,0.24109484,-9.9106896e-05,1,1.0575,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,0,low_homophily,5444,3459,12664,2319,8217,0.59865005,0.60648436,0.13922183,0.17657557,0.44080352,-0.0017080069,1,1.0532787,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,0,medium_homophily,1552,3459,12664,2319,8217,0.59865005,0.60648436,0.16016967,0.16409162,0.53654934,-0.0047603776,1,1.0656168,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,0,high_homophily,604,3459,12664,2319,8217,0.59865005,0.60648436,0.17119506,0.22427889,0.39769371,-0.00092506102,1,1.0774194,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,0,all,7600,3459,12664,2319,8217,0.59865005,0.60648436,0.14604063,0.17875825,0.45692973,-0.0023211495,1,1.0575,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,0,low_homophily,5444,2326,8296,3452,12585,0.40256144,0.39729898,0.24219799,0.20235783,0.67218612,-0.0012737738,1,1.0532787,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,0,medium_homophily,1552,2326,8296,3452,12585,0.40256144,0.39729898,0.2671133,0.18068138,0.77613898,-0.0030936309,1,1.0656168,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,0,high_homophily,604,2326,8296,3452,12585,0.40256144,0.39729898,0.25682312,0.23423762,0.57021994,0.014862267,1,1.0774194,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,0,all,7600,2326,8296,3452,12585,0.40256144,0.39729898,0.24844827,0.20115667,0.68531076,-0.00075438237,1,1.0575,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,0,low_homophily,5444,1120,4115,4658,16766,0.1938387,0.19706911,0.36968701,0.18628556,0.91185207,-0.005422716,1,1.0532787,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,0,medium_homophily,1552,1120,4115,4658,16766,0.1938387,0.19706911,0.38926437,0.15643254,0.98854928,-0.020602723,1,1.0656168,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,0,high_homophily,604,1120,4115,4658,16766,0.1938387,0.19706911,0.38552843,0.19693582,0.80954077,0.016637132,1,1.0774194,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,0,all,7600,1120,4115,4658,16766,0.1938387,0.19706911,0.37494389,0.18168087,0.91938339,-0.0079515419,1,1.0575,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,1,low_homophily,5444,5149,18847,629,2034,0.8911388,0.90259087,0.030978824,0.092924474,0.12777888,-0.0012469026,1,1.0614525,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,1,medium_homophily,1552,5149,18847,629,2034,0.8911388,0.90259087,0.036005887,0.085741274,0.15903022,-0.0041969377,1,1.0547619,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,1,high_homophily,604,5149,18847,629,2034,0.8911388,0.90259087,0.037996648,0.12584631,0.094094564,0.00083254019,1,1.0878378,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,1,all,7600,5149,18847,629,2034,0.8911388,0.90259087,0.032563136,0.094614146,0.13148372,-0.0017041991,1,1.062,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,1,low_homophily,5444,4612,16603,1166,4278,0.79820007,0.79512475,0.067114287,0.13370317,0.24565265,-4.3193505e-05,1,1.0614525,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,1,medium_homophily,1552,4612,16603,1166,4278,0.79820007,0.79512475,0.081592676,0.12918313,0.31378117,-0.0012807572,1,1.0547619,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,1,high_homophily,604,4612,16603,1166,4278,0.79820007,0.79512475,0.074552605,0.16647484,0.18539737,0.0062832738,1,1.0878378,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,1,all,7600,4612,16603,1166,4278,0.79820007,0.79512475,0.070662077,0.13583192,0.2547765,0.00015999193,1,1.062,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,1,low_homophily,5444,3472,12500,2306,8381,0.60089997,0.59863033,0.14157879,0.17791166,0.44646248,0.0016091718,1,1.0614525,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,1,medium_homophily,1552,3472,12500,2306,8381,0.60089997,0.59863033,0.16278748,0.16132375,0.55267557,-0.015310573,1,1.0547619,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,1,high_homophily,604,3472,12500,2306,8381,0.60089997,0.59863033,0.17605374,0.22416938,0.40315776,0.015581954,1,1.0878378,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,1,all,7600,3472,12500,2306,8381,0.60089997,0.59863033,0.14864968,0.17921466,0.46471072,-0.0012328763,1,1.062,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,1,low_homophily,5444,2381,8408,3397,12473,0.4120803,0.40266271,0.23912224,0.20133143,0.66458205,0.00057843054,1,1.0614525,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,1,medium_homophily,1552,2381,8408,3397,12473,0.4120803,0.40266271,0.26839308,0.17955965,0.78294095,0.013353134,1,1.0547619,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,1,high_homophily,604,2381,8408,3397,12473,0.4120803,0.40266271,0.26435437,0.2365983,0.58524364,-0.013381974,1,1.0878378,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,1,all,7600,2381,8408,3397,12473,0.4120803,0.40266271,0.24710495,0.20057456,0.68244687,0.0026368493,1,1.062,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,1,low_homophily,5444,1157,4198,4621,16683,0.2002423,0.20104401,0.36481018,0.18660013,0.90155906,0.00010868317,1,1.0614525,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,1,medium_homophily,1552,1157,4198,4621,16683,0.2002423,0.20104401,0.39077759,0.15919117,0.98587715,-0.014504677,1,1.0547619,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,1,high_homophily,604,1157,4198,4621,16683,0.2002423,0.20104401,0.35901397,0.21289288,0.76244852,-0.0077480202,1,1.0878378,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,1,all,7600,1157,4198,4621,16683,0.2002423,0.20104401,0.36965235,0.18394522,0.90772208,-0.0034605327,1,1.062,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,2,low_homophily,5444,5202,18801,576,2080,0.90031153,0.90038791,0.030282237,0.092582477,0.12615078,0.00061758138,1,1.0551627,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,2,medium_homophily,1552,5202,18801,576,2080,0.90031153,0.90038791,0.037353915,0.087638152,0.16392267,-0.0013776681,1,1.0724299,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,2,high_homophily,604,5202,18801,576,2080,0.90031153,0.90038791,0.040117478,0.12892479,0.098812152,0.0018047789,1,1.1012658,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,2,all,7600,5202,18801,576,2080,0.90031153,0.90038791,0.032507991,0.095090827,0.13169149,0.00029056711,1,1.0625,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,2,low_homophily,5444,4641,16727,1137,4154,0.80321911,0.80106317,0.067498796,0.13539701,0.24506537,0.00054832972,1,1.0551627,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,2,medium_homophily,1552,4641,16727,1137,4154,0.80321911,0.80106317,0.072400856,0.11651877,0.28819217,0.00080484182,1,1.0724299,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,2,high_homophily,604,4641,16727,1137,4154,0.80321911,0.80106317,0.073371489,0.16820612,0.18091654,-0.0038480266,1,1.1012658,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,2,all,7600,4641,16727,1137,4154,0.80321911,0.80106317,0.068966573,0.13475276,0.24877418,0.000279409,1,1.0625,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,2,low_homophily,5444,3437,12534,2341,8347,0.59484251,0.60025861,0.14544938,0.18106317,0.45343872,0.00071240144,1,1.0551627,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,2,medium_homophily,1552,3437,12534,2341,8347,0.59484251,0.60025861,0.16746143,0.16883406,0.56059524,-0.0029700243,1,1.0724299,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,2,high_homophily,604,3437,12534,2341,8347,0.59484251,0.60025861,0.17434678,0.22691508,0.40480109,-0.017249979,1,1.1012658,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,2,all,7600,3437,12534,2341,8347,0.59484251,0.60025861,0.15224105,0.18307357,0.47145579,-0.0012536865,1,1.0625,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,2,low_homophily,5444,2304,8363,3474,12518,0.39875389,0.40050764,0.23836157,0.20101106,0.66277869,-0.002493429,1,1.0551627,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,2,medium_homophily,1552,2304,8363,3474,12518,0.39875389,0.40050764,0.26334356,0.17805508,0.77434231,0.016919625,1,1.0724299,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,2,high_homophily,604,2304,8363,3474,12518,0.39875389,0.40050764,0.26256482,0.23455987,0.57682752,0.021120938,1,1.1012658,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,2,all,7600,2304,8363,3474,12518,0.39875389,0.40050764,0.24538668,0.19978596,0.6787303,0.0031709545,1,1.0625,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,2,low_homophily,5444,1140,4168,4638,16713,0.1973001,0.1996073,0.3652456,0.1851302,0.90262581,-0.0055763783,1,1.0551627,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,2,medium_homophily,1552,1140,4168,4638,16713,0.1973001,0.1996073,0.38726918,0.15535439,0.97570426,0.0037454281,1,1.0724299,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,2,high_homophily,604,1140,4168,4638,16713,0.1973001,0.1996073,0.37634366,0.2045059,0.78900978,0.0035649232,1,1.1012658,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,2,all,7600,1140,4168,4638,16713,0.1973001,0.1996073,0.37062505,0.18133601,0.90851971,-0.0031616705,1,1.0625,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,3,low_homophily,5444,5198,18774,580,2107,0.89961925,0.89909487,0.030301296,0.093465387,0.12495897,-0.0003977121,1,1.0558659,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,3,medium_homophily,1552,5198,18774,580,2107,0.89961925,0.89909487,0.036756502,0.086718845,0.16293322,0.0011983983,1,1.0942928,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,3,high_homophily,604,5198,18774,580,2107,0.89961925,0.89909487,0.038030639,0.12672561,0.094750246,-0.0026600862,1,1.0848485,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,3,all,7600,5198,18774,580,2107,0.89961925,0.89909487,0.032233796,0.095284272,0.13031292,-0.00023679452,1,1.066,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,3,low_homophily,5444,4657,16721,1121,4160,0.80598823,0.80077582,0.06634231,0.1326721,0.24460299,0.00039674875,1,1.0558659,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,3,medium_homophily,1552,4657,16721,1121,4160,0.80598823,0.80077582,0.074583032,0.12487537,0.29131522,-0.00871514,1,1.0942928,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,3,high_homophily,604,4657,16721,1121,4160,0.80598823,0.80077582,0.06595758,0.15838953,0.16975598,-0.0018120665,1,1.0848485,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,3,all,7600,4657,16721,1121,4160,0.80598823,0.80077582,0.067994577,0.13340864,0.24819375,-0.0016959223,1,1.066,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,3,low_homophily,5444,3480,12408,2298,8473,0.60228453,0.59422441,0.14377699,0.17838536,0.45371055,4.6230514e-05,1,1.0558659,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,3,medium_homophily,1552,3480,12408,2298,8473,0.60228453,0.59422441,0.16497833,0.16497249,0.54770268,0.0069152282,1,1.0942928,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,3,high_homophily,604,3480,12408,2298,8473,0.60228453,0.59422441,0.15993771,0.21939404,0.37543744,0.00011839171,1,1.0848485,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,3,all,7600,3480,12408,2298,8473,0.60228453,0.59422441,0.14939088,0.17960596,0.46668408,0.0015423749,1,1.066,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,3,low_homophily,5444,2313,8342,3465,12539,0.40031153,0.39950194,0.23542784,0.2003372,0.65702438,0.002332829,1,1.0558659,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,3,medium_homophily,1552,2313,8342,3465,12539,0.40031153,0.39950194,0.26888801,0.1800025,0.78043272,0.01099411,1,1.0942928,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,3,high_homophily,604,2313,8342,3465,12539,0.40031153,0.39950194,0.26651935,0.23728187,0.58994379,-0.020712256,1,1.0848485,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,3,all,7600,2313,8342,3465,12539,0.40031153,0.39950194,0.24473171,0.20014847,0.67689452,0.0029403317,1,1.066,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,3,low_homophily,5444,1171,4241,4607,16640,0.20266528,0.2031033,0.36142628,0.18704203,0.89585577,0.0077583126,1,1.0558659,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,3,medium_homophily,1552,1171,4241,4607,16640,0.20266528,0.2031033,0.38622499,0.16087715,0.97434375,0.009685122,1,1.0942928,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,3,high_homophily,604,1171,4241,4607,16640,0.20266528,0.2031033,0.38782943,0.19711115,0.81567628,-0.0036865251,1,1.0848485,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,3,all,7600,1171,4241,4607,16640,0.20266528,0.2031033,0.36858879,0.18320163,0.90551168,0.0077326081,1,1.066,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,4,low_homophily,5444,5219,18803,559,2078,0.90325372,0.90048369,0.030706559,0.093340431,0.12602217,2.8891199e-05,1,1.0540915,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,4,medium_homophily,1552,5219,18803,559,2078,0.90325372,0.90048369,0.039472733,0.09363781,0.16527359,0.0026764574,1,1.0786802,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,4,high_homophily,604,5219,18803,559,2078,0.90325372,0.90048369,0.029760618,0.11149456,0.076155954,-0.0011930485,1,1.0487805,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.1,4,all,7600,5219,18803,559,2078,0.90325372,0.90048369,0.032421526,0.095037595,0.13007467,0.00048562519,1,1.0585,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,4,low_homophily,5444,4597,16711,1181,4170,0.79560402,0.80029692,0.06429044,0.13059998,0.23920494,-0.00080018147,1,1.0540915,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,4,medium_homophily,1552,4597,16711,1181,4170,0.79560402,0.80029692,0.078055414,0.12287027,0.30943169,0.0062373284,1,1.0786802,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,4,high_homophily,604,4597,16711,1181,4170,0.79560402,0.80029692,0.071458106,0.16412904,0.17842044,0.0015924359,1,1.0487805,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.2,4,all,7600,4597,16711,1181,4170,0.79560402,0.80029692,0.067671033,0.13218532,0.24871521,0.00086900114,1,1.0585,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,4,low_homophily,5444,3481,12653,2297,8228,0.6024576,0.60595757,0.13947061,0.1765403,0.44087002,-0.0010258774,1,1.0540915,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,4,medium_homophily,1552,3481,12653,2297,8228,0.6024576,0.60595757,0.16296295,0.16744518,0.54285824,-0.0037463157,1,1.0786802,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,4,high_homophily,604,3481,12653,2297,8228,0.6024576,0.60595757,0.15997221,0.21973929,0.37312852,0.0042785486,1,1.0487805,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.4,4,all,7600,3481,12653,2297,8228,0.6024576,0.60595757,0.14589733,0.17886556,0.45631342,-0.0012674576,1,1.0585,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,4,low_homophily,5444,2319,8392,3459,12489,0.40134995,0.40189646,0.23739253,0.19922216,0.66212538,0.0001544275,1,1.0540915,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,4,medium_homophily,1552,2319,8392,3459,12489,0.40134995,0.40189646,0.26352372,0.17883897,0.77290373,0.015728736,1,1.0786802,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,4,high_homophily,604,2319,8392,3459,12489,0.40134995,0.40189646,0.26194687,0.23405118,0.57923607,0.023492642,1,1.0487805,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.6,4,all,7600,2319,8392,3459,12489,0.40134995,0.40189646,0.24468022,0.1986186,0.67815996,0.0049239867,1,1.0585,-0.82745169,0,7600,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,4,low_homophily,5444,1170,4198,4608,16683,0.20249221,0.20104401,0.36434513,0.18694908,0.89807721,0.0023718446,1,1.0540915,-0.82456432,0,5444,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,4,medium_homophily,1552,1170,4198,4608,16683,0.20249221,0.20104401,0.38436176,0.15630409,0.97546998,0.0096322588,1,1.0786802,-0.83625906,0,1552,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,4,high_homophily,604,1170,4198,4608,16683,0.20249221,0.20104401,0.38943736,0.19479522,0.82355055,0.008027115,1,1.0487805,-0.83084548,0,604,raw_feature_proxy,True
Actor,pyg,edge_drop,0.8,4,all,7600,1170,4198,4608,16683,0.20249221,0.20104401,0.37042691,0.18202962,0.90795872,0.0042163566,1,1.0585,-0.82745169,0,7600,raw_feature_proxy,True
